time,DeviceID,SumoEdgeID,LaneNO,Volume,Svolume,Mvolume,Lvolume
2026-05-05 13:13:23,VP6JY00,,1,22,19,3,0
2026-05-05 13:13:23,VP6JY00,,2,4,3,1,0
2026-05-05 13:13:23,VP6JY00,,3,4,4,0,0
2026-05-05 13:13:23,VGTHG00,,0,3,0,0,3
2026-05-05 13:13:23,VGTHG00,,1,38,35,1,2
2026-05-05 13:13:23,VGTHG00,,2,12,10,1,1
2026-05-05 13:13:23,VGTHG00,,3,3,0,0,3
2026-05-05 13:13:23,VGTHG00,,4,42,36,2,4
2026-05-05 13:13:23,VGTHG00,,5,57,24,18,15
2026-05-05 13:13:23,VHNJV20,,0,38,31,6,1
2026-05-05 13:13:23,VHNJV20,,1,26,13,12,1
2026-05-05 13:13:23,VHNJV20,,2,0,0,0,0
2026-05-05 13:13:23,VHNJV20,,3,2,1,0,1
2026-05-05 13:13:23,VQGF701,,0,43,42,0,1
2026-05-05 13:13:23,VQGF701,,1,48,43,0,5
2026-05-05 13:13:23,VQGF701,,2,30,27,0,3
2026-05-05 13:13:23,VQGF701,,3,54,49,0,5
2026-05-05 13:13:23,VQGF701,,4,53,46,0,7
2026-05-05 13:13:23,VMDL800,,0,44,22,21,1
2026-05-05 13:13:23,VMDL800,,1,8,2,6,0
2026-05-05 13:13:23,VMDL800,,2,23,21,0,2
2026-05-05 13:13:23,VMDL800,,3,13,11,0,2
2026-05-05 13:13:23,V3110C0,,0,66,50,14,2
2026-05-05 13:13:23,V3110C0,,1,80,57,20,3
2026-05-05 13:13:23,V3110C0,,2,10,7,3,0
2026-05-05 13:13:23,V3110C0,,3,27,25,0,2
2026-05-05 13:13:23,V3110C0,,4,17,15,1,1
2026-05-05 13:13:23,V3110C0,,5,23,20,3,0
2026-05-05 13:13:23,V2LSS20,,0,69,29,34,6
2026-05-05 13:13:23,V2LSS20,,1,82,48,32,2
2026-05-05 13:13:23,V1031A1,,0,21,21,0,0
2026-05-05 13:13:23,V1031A1,,1,14,13,0,1
2026-05-05 13:13:23,VGSGF00,,0,15,15,0,0
2026-05-05 13:13:23,VGSGF00,,1,49,42,2,5
2026-05-05 13:13:23,VGSGF00,,2,13,2,11,0
2026-05-05 13:13:23,VGSGF00,,3,64,26,34,4
2026-05-05 13:13:23,VGSGF00,,4,61,49,10,2
2026-05-05 13:13:23,VGSGF00,,5,39,21,15,3
2026-05-05 13:13:23,V5261E0,,0,15,15,0,0
2026-05-05 13:13:23,VQKWL40,,0,34,31,2,1
2026-05-05 13:13:23,VQKWL40,,1,39,34,1,4
2026-05-05 13:13:23,VQKWL40,,2,12,3,5,4
2026-05-05 13:13:23,VQKWL40,,3,42,18,6,18
2026-05-05 13:13:23,VQKWL40,,4,52,37,8,7
2026-05-05 13:13:23,VQKWL40,,5,24,11,8,5
2026-05-05 13:13:23,VCPKT00,,0,30,12,13,5
2026-05-05 13:13:23,VCPKT00,,1,94,34,53,7
2026-05-05 13:13:23,VQKWL60,,0,24,21,0,3
2026-05-05 13:13:23,VQKWL60,,1,31,23,7,1
2026-05-05 13:13:23,VQKWL60,,2,33,30,3,0
2026-05-05 13:13:23,VQKWL60,,3,44,32,1,11
2026-05-05 13:13:23,V9IJV70,,0,5,3,0,2
2026-05-05 13:13:23,V9IJV70,,1,4,2,0,2
2026-05-05 13:13:23,VHMML20,,0,25,17,8,0
2026-05-05 13:13:23,VHMML20,,1,29,24,5,0
2026-05-05 13:13:23,VHMML20,,2,0,0,0,0
2026-05-05 13:13:23,VHMML20,,3,0,0,0,0
2026-05-05 13:13:23,VP8FI20,,0,97,1,96,0
2026-05-05 13:13:23,VP8FI20,,1,41,0,41,0
2026-05-05 13:13:23,VTYXQ60,,0,7,6,1,0
2026-05-05 13:13:23,VTYXQ60,,1,25,19,5,1
2026-05-05 13:13:23,V1020A1,,0,86,74,5,7
2026-05-05 13:13:23,V1020A1,,1,114,99,11,4
2026-05-05 13:13:23,V1020A1,,2,79,69,5,5
2026-05-05 13:13:23,VG8IK40,,0,15,11,4,0
2026-05-05 13:13:23,VG8IK40,,1,46,33,10,3
2026-05-05 13:13:23,VG8IK40,,2,24,7,17,0
2026-05-05 13:13:23,VG8IK40,,3,41,34,5,2
2026-05-05 13:13:23,VG8IK40,,4,23,0,22,1
2026-05-05 13:13:23,VINLD61,,0,6,6,0,0
2026-05-05 13:13:23,VINLD61,,1,26,26,0,0
2026-05-05 13:13:23,VINLD61,,2,1,0,0,1
2026-05-05 13:13:23,VINLD61,,3,6,3,3,0
2026-05-05 13:13:23,V5250E0,,0,82,69,2,11
2026-05-05 13:13:23,V5250E0,,1,69,62,0,7
2026-05-05 13:13:23,VILNY60,,0,35,32,2,1
2026-05-05 13:13:23,VILNY60,,1,3,2,0,1
2026-05-05 13:13:23,VMCN800,,0,28,28,0,0
2026-05-05 13:13:23,VMCN800,,1,4,0,0,4
2026-05-05 13:13:23,VSSWC60,,0,29,25,4,0
2026-05-05 13:13:23,VSSWC60,,1,33,24,6,3
2026-05-05 13:13:23,VIXJ740,,0,42,34,5,3
2026-05-05 13:13:23,VIXJ740,,1,41,38,1,2
2026-05-05 13:13:23,VIXJ740,,2,29,22,6,1
2026-05-05 13:13:23,VIXJ740,,3,89,31,58,0
2026-05-05 13:13:23,VIXJ740,,4,42,28,14,0
2026-05-05 13:13:23,VIXJ740,,5,31,22,8,1
2026-05-05 13:13:23,V1220E0,,0,89,84,4,1
2026-05-05 13:13:23,V1220E0,,1,114,109,1,4
2026-05-05 13:13:23,VLRKQ40,,0,33,23,10,0
2026-05-05 13:13:23,VLRKQ40,,1,52,22,29,1
2026-05-05 13:13:23,V1011A0,,0,43,22,15,6
2026-05-05 13:13:23,VTVXH20,,0,13,12,0,1
2026-05-05 13:13:23,VTVXH20,,1,31,29,0,2
2026-05-05 13:13:23,VKLPX00,,0,20,16,0,4
2026-05-05 13:13:23,VKLPX00,,1,47,32,12,3
2026-05-05 13:13:23,VKLPX00,,2,26,11,1,14
2026-05-05 13:13:23,VKLPX00,,3,28,9,4,15
2026-05-05 13:13:23,VLPN800,,0,34,31,0,3
2026-05-05 13:13:23,VLPN800,,1,39,38,0,1
2026-05-05 13:13:23,V5070A1,,0,77,70,5,2
2026-05-05 13:13:23,V5070A1,,1,9,5,2,2
2026-05-05 13:13:23,V5070A2,,0,76,69,4,3
2026-05-05 13:13:23,V5070A2,,1,74,67,5,2
2026-05-05 13:13:23,V5070A0,,0,93,84,4,5
2026-05-05 13:13:23,V5070A0,,1,60,18,1,41
2026-05-05 13:13:23,VCCKW00,,0,7,2,0,5
2026-05-05 13:13:23,VCCKW00,,1,23,17,5,1
2026-05-05 13:13:23,VCCKW00,,2,19,4,15,0
2026-05-05 13:13:23,VCCKW00,,3,37,20,16,1
2026-05-05 13:13:23,VACTV20,,0,43,38,2,3
2026-05-05 13:13:23,VACTV20,,1,32,25,2,5
2026-05-05 13:13:23,VN0C0E1,,0,35,30,1,4
2026-05-05 13:13:23,VN0C0E0,,0,45,42,1,2
2026-05-05 13:13:23,V4IHB60,,0,25,21,0,4
2026-05-05 13:13:23,V4IHB60,,1,13,11,2,0
2026-05-05 13:13:23,V4IHB60,,2,28,18,6,4
2026-05-05 13:13:23,V4IHB60,,3,39,31,5,3
2026-05-05 13:13:23,V4IHB60,,4,22,11,9,2
2026-05-05 13:13:23,VN0C0E2,,0,49,47,0,2
2026-05-05 13:13:23,VN0C0E2,,1,54,43,0,11
2026-05-05 13:13:23,V0140C1,,0,123,116,1,6
2026-05-05 13:13:23,V0140C1,,1,102,101,0,1
2026-05-05 13:13:23,V0140C0,,0,126,117,6,3
2026-05-05 13:13:23,V0140C0,,1,106,104,0,2
2026-05-05 13:13:23,V1231E0,,0,55,55,0,0
2026-05-05 13:13:23,VHSH560,,0,9,4,3,2
2026-05-05 13:13:23,VHSH560,,1,22,15,2,5
2026-05-05 13:13:23,VN5HV61,,0,41,24,6,11
2026-05-05 13:13:23,VN5HV61,,1,9,6,2,1
2026-05-05 13:13:23,VN5HV61,,1,9,6,2,1
2026-05-05 13:13:23,VN5HV61,,2,18,13,2,3
2026-05-05 13:13:23,VN5HV61,,3,44,28,5,11
2026-05-05 13:13:23,VN5HV60,,0,24,19,3,2
2026-05-05 13:13:23,VN5HV60,,1,40,29,3,8
2026-05-05 13:13:23,VKRM820,,0,11,5,6,0
2026-05-05 13:13:23,VKRM820,,1,36,26,7,3
2026-05-05 13:13:23,VKRM820,,2,17,13,2,2
2026-05-05 13:13:23,VKRM820,,3,4,0,4,0
2026-05-05 13:13:23,VHHEF20,,0,8,7,1,0
2026-05-05 13:13:23,VHHEF20,,1,12,6,5,1
2026-05-05 13:13:23,VTTIF00,,0,55,50,3,2
2026-05-05 13:13:23,VTTIF00,,1,78,75,0,3
2026-05-05 13:13:23,VTTIF00,,2,82,73,1,8
2026-05-05 13:13:23,VTTIF00,,3,73,55,2,16
2026-05-05 13:13:23,VTTIF00,,4,35,26,4,5
2026-05-05 13:13:23,VU5IF00,,0,27,27,0,0
2026-05-05 13:13:23,VU5IF00,,1,60,59,0,1
2026-05-05 13:13:23,VU5IF00,,2,69,67,1,1
2026-05-05 13:13:23,VU5IF00,,3,60,59,0,1
2026-05-05 13:13:23,VDMMS40,,0,21,14,7,0
2026-05-05 13:13:23,VDMMS40,,1,22,15,7,0
2026-05-05 13:13:23,VGHN840,,0,21,20,0,1
2026-05-05 13:13:23,VGHN840,,1,27,26,0,1
2026-05-05 13:13:23,VGHN840,,2,24,22,0,2
2026-05-05 13:13:23,VGHN840,,3,21,20,1,0
2026-05-05 13:13:23,V1SNV00,,0,22,14,6,2
2026-05-05 13:13:23,V1SNV00,,1,59,26,33,0
2026-05-05 13:13:23,V1SNV00,,2,11,7,3,1
2026-05-05 13:13:23,VH7E760,,0,15,13,0,2
2026-05-05 13:13:23,VH7E760,,1,45,5,39,1
2026-05-05 13:13:23,V6310G0,,0,30,27,2,1
2026-05-05 13:13:23,V6310G0,,1,62,58,0,4
2026-05-05 13:13:23,V6310G0,,2,26,23,1,2
2026-05-05 13:13:23,VN8PG20,,0,35,17,14,4
2026-05-05 13:13:23,VN8PG20,,1,17,13,3,1
2026-05-05 13:13:23,V36F660,,0,31,24,1,6
2026-05-05 13:13:23,V36F660,,1,21,17,2,2
2026-05-05 13:13:23,V36F660,,2,36,30,4,2
2026-05-05 13:13:23,V36F660,,3,28,22,4,2
2026-05-05 13:13:23,V03A0G0,,0,141,131,7,3
2026-05-05 13:13:23,V03A0G0,,1,133,132,0,1
2026-05-05 13:13:23,VCPKT41,,0,8,1,1,6
2026-05-05 13:13:23,VCPKT41,,1,15,13,0,2
2026-05-05 13:13:23,VCPKT41,,2,52,33,17,2
2026-05-05 13:13:23,VCPKT41,,3,34,9,25,0
2026-05-05 13:13:23,VNZ4641,,0,5,5,0,0
2026-05-05 13:13:23,VNZ4641,,1,27,21,4,2
2026-05-05 13:13:23,VNZ4641,,2,32,19,12,1
2026-05-05 13:13:23,VCPKT40,,0,14,8,6,0
2026-05-05 13:13:23,VCPKT40,,1,20,12,7,1
2026-05-05 13:13:23,VCPKT40,,2,42,19,21,2
2026-05-05 13:13:23,VQKWL00,,0,22,22,0,0
2026-05-05 13:13:23,VQKWL00,,1,35,31,2,2
2026-05-05 13:13:23,VQKWL00,,2,37,22,7,8
2026-05-05 13:13:23,VQKWL00,,3,51,36,7,8
2026-05-05 13:13:23,VNZM960,,0,26,21,3,2
2026-05-05 13:13:23,VNZM960,,1,23,17,3,3
2026-05-05 13:13:23,VNZM960,,2,27,20,3,4
2026-05-05 13:13:23,VNZM960,,3,12,11,0,1
2026-05-05 13:13:23,VNZM960,,4,30,19,4,7
2026-05-05 13:13:23,VNZM960,,5,35,17,14,4
2026-05-05 13:13:23,VJ7II00,,0,7,7,0,0
2026-05-05 13:13:23,VJ7II00,,1,29,29,0,0
2026-05-05 13:13:23,VQGFY00,,0,10,1,5,4
2026-05-05 13:13:23,VQGFY00,,1,25,21,1,3
2026-05-05 13:13:23,VQGFY00,,2,31,31,0,0
2026-05-05 13:13:23,VQGFY00,,3,7,1,2,4
2026-05-05 13:13:23,VQGFY00,,4,4,3,0,1
2026-05-05 13:13:23,VQGFY00,,5,30,25,1,4
2026-05-05 13:13:23,VKXRL60,,0,19,15,4,0
2026-05-05 13:13:23,VKXRL60,,1,28,22,6,0
2026-05-05 13:13:23,VKXRL60,,2,48,21,25,2
2026-05-05 13:13:23,VFNNH40,,0,39,28,10,1
2026-05-05 13:13:23,VFNNH40,,1,9,3,4,2
2026-05-05 13:13:23,VFNNH40,,2,33,28,4,1
2026-05-05 13:13:23,VFNNH40,,3,40,34,5,1
2026-05-05 13:13:23,VG7PG00,,0,39,35,0,4
2026-05-05 13:13:23,VG7PG00,,1,43,37,3,3
2026-05-05 13:13:23,VG7PG00,,2,45,32,11,2
2026-05-05 13:13:23,VG7PG00,,3,51,48,1,2
2026-05-05 13:13:23,VG7PG00,,4,56,49,5,2
2026-05-05 13:13:23,VG7PG00,,5,31,9,15,7
2026-05-05 13:13:23,VN5JX20,,0,30,20,4,6
2026-05-05 13:13:23,VN5JX20,,1,28,26,1,1
2026-05-05 13:13:23,VN5JX20,,2,34,23,4,7
2026-05-05 13:13:23,VN5JX20,,3,22,12,1,9
2026-05-05 13:13:23,VN5JX20,,4,27,19,6,2
2026-05-05 13:13:23,VN5JX20,,5,24,14,6,4
2026-05-05 13:13:23,VMAZC60,,0,28,25,1,2
2026-05-05 13:13:23,VMAZC60,,1,1,0,0,1
2026-05-05 13:13:23,VMAZC60,,2,18,9,4,5
2026-05-05 13:13:23,VMAZC60,,3,18,10,5,3
2026-05-05 13:13:23,VMEKQ40,,0,30,27,3,0
2026-05-05 13:13:23,VMEKQ40,,1,28,24,3,1
2026-05-05 13:13:23,VMEKQ40,,2,13,7,6,0
2026-05-05 13:13:23,VMEKQ41,,0,39,31,7,1
2026-05-05 13:13:23,VMEKQ41,,1,32,21,10,1
2026-05-05 13:13:23,VMEKQ41,,2,41,30,6,5
2026-05-05 13:13:23,VKVJB60,,0,38,26,12,0
2026-05-05 13:13:23,VKVJB60,,1,24,8,15,1
2026-05-05 13:13:23,VKVJB60,,1,24,8,15,1
2026-05-05 13:13:23,VKVJB60,,2,45,0,18,27
2026-05-05 13:13:23,VAWVC20,,0,19,15,0,4
2026-05-05 13:13:23,VAWVC20,,1,9,6,1,2
2026-05-05 13:13:23,VAWVC20,,1,9,6,1,2
2026-05-05 13:13:23,VAWVC20,,2,12,8,0,4
2026-05-05 13:13:23,VEVIV40,,0,34,29,4,1
2026-05-05 13:13:23,VEVIV40,,1,48,28,20,0
2026-05-05 13:13:23,VEVIV40,,2,21,12,9,0
2026-05-05 13:13:23,VEVIV40,,3,29,26,3,0
2026-05-05 13:13:23,VEVIV40,,4,41,28,13,0
2026-05-05 13:13:23,VEVIV40,,5,3,2,1,0
2026-05-05 13:13:23,VM7PP00,,0,13,9,3,1
2026-05-05 13:13:23,VM7PP00,,1,34,28,0,6
2026-05-05 13:13:23,VFWBS00,,0,37,31,5,1
2026-05-05 13:13:23,VFWBS00,,1,21,9,12,0
2026-05-05 13:13:23,VFWBS00,,2,28,22,3,3
2026-05-05 13:13:23,VFWBS00,,3,74,7,67,0
2026-05-05 13:13:23,VHKQP20,,0,31,25,2,4
2026-05-05 13:13:23,VHKQP20,,1,41,30,6,5
2026-05-05 13:13:23,VHKQP20,,2,40,20,6,14
2026-05-05 13:13:23,VHKQP20,,3,45,10,16,19
2026-05-05 13:13:23,VHKQP20,,4,27,12,0,15
2026-05-05 13:13:23,VHKQP20,,5,33,18,1,14
2026-05-05 13:13:23,VIME520,,0,38,31,2,5
2026-05-05 13:13:23,VRTHD40,,0,13,13,0,0
2026-05-05 13:13:23,VRTHD40,,1,17,16,1,0
2026-05-05 13:13:23,VRTHD40,,2,19,17,0,2
2026-05-05 13:13:23,VRTHD40,,3,8,2,6,0
2026-05-05 13:13:23,VRTHD40,,4,26,23,0,3
2026-05-05 13:13:23,VRTHD40,,5,16,14,2,0
2026-05-05 13:13:23,VRTHD40,,6,12,6,1,5
2026-05-05 13:13:23,V6330G3,,0,74,62,4,8
2026-05-05 13:13:23,V6330G3,,1,57,56,0,1
2026-05-05 13:13:23,V6330G4,,0,68,66,1,1
2026-05-05 13:13:23,V6330G4,,1,49,48,1,0
2026-05-05 13:13:23,V6330G5,,0,72,67,0,5
2026-05-05 13:13:23,V6330G5,,1,67,63,1,3
2026-05-05 13:13:23,V6330G6,,0,72,57,8,7
2026-05-05 13:13:23,V6330G6,,1,73,70,0,3
2026-05-05 13:13:23,VM7IG40,,0,33,25,6,2
2026-05-05 13:13:23,VM7IG40,,1,34,17,17,0
2026-05-05 13:13:23,V6330G0,,0,29,28,1,0
2026-05-05 13:13:23,V6330G0,,1,21,20,1,0
2026-05-05 13:13:23,V6330G0,,2,37,34,1,2
2026-05-05 13:13:23,V6330G2,,0,68,62,3,3
2026-05-05 13:13:23,V6330G2,,1,47,43,2,2
2026-05-05 13:13:23,VXSLB20,,0,32,24,3,5
2026-05-05 13:13:23,VXSLB20,,1,57,19,36,2
2026-05-05 13:13:23,VPBTD70,,0,18,18,0,0
2026-05-05 13:13:23,VPBTD70,,1,26,22,4,0
2026-05-05 13:13:23,VPBTD70,,2,3,0,3,0
2026-05-05 13:13:23,VPBTD70,,3,35,13,22,0
2026-05-05 13:13:23,V37JI40,,0,23,9,12,2
2026-05-05 13:13:23,V37JI40,,1,32,21,9,2
2026-05-05 13:13:23,V37JI40,,2,17,13,1,3
2026-05-05 13:13:23,V37JI40,,3,36,12,22,2
2026-05-05 13:13:23,V37JI40,,4,37,19,18,0
2026-05-05 13:13:23,V37JI40,,5,12,10,0,2
2026-05-05 13:13:23,VISCI20,,0,12,9,0,3
2026-05-05 13:13:23,V2KLN40,,0,9,8,0,1
2026-05-05 13:13:23,V2KLN40,,1,26,21,0,5
2026-05-05 13:13:23,V2KLN40,,2,3,1,1,1
2026-05-05 13:13:23,V2KLN40,,3,16,13,3,0
2026-05-05 13:13:23,V2KLN40,,4,22,21,1,0
2026-05-05 13:13:23,V2KLN40,,5,17,11,0,6
2026-05-05 13:13:23,V9030A2,,0,25,13,4,8
2026-05-05 13:13:23,V9030A2,,1,51,33,2,16
2026-05-05 13:13:23,V9030A2,,2,34,26,2,6
2026-05-05 13:13:23,V4020A0,,0,9,6,3,0
2026-05-05 13:13:23,V4020A0,,1,49,47,1,1
2026-05-05 13:13:23,V4020A0,,2,85,74,5,6
2026-05-05 13:13:23,V3UNW00,,0,25,17,5,3
2026-05-05 13:13:23,V3UNW00,,1,41,29,9,3
2026-05-05 13:13:23,VHBGA00,,0,24,18,5,1
2026-05-05 13:13:23,VHBGA00,,1,43,37,4,2
2026-05-05 13:13:23,VHBGA00,,2,42,16,26,0
2026-05-05 13:13:23,VHBGA00,,3,46,20,15,11
2026-05-05 13:13:23,V0160C0,,0,125,113,8,4
2026-05-05 13:13:23,V0160C0,,1,114,114,0,0
2026-05-05 13:13:23,V0380F0,,0,75,64,0,11
2026-05-05 13:13:23,V0380F0,,1,25,21,0,4
2026-05-05 13:13:23,VHBGA01,,0,15,15,0,0
2026-05-05 13:13:23,VHBGA01,,1,31,30,0,1
2026-05-05 13:13:23,VHBGA01,,2,12,7,4,1
2026-05-05 13:13:23,VHBGA01,,3,42,10,31,1
2026-05-05 13:13:23,VHBGA01,,4,21,19,2,0
2026-05-05 13:13:23,VHBGA01,,5,8,6,0,2
2026-05-05 13:13:23,VHMKW40,,0,26,24,1,1
2026-05-05 13:13:23,VHMKW40,,1,17,14,2,1
2026-05-05 13:13:23,VHMKW40,,2,19,6,13,0
2026-05-05 13:13:23,VU5QC60,,0,9,8,0,1
2026-05-05 13:13:23,VU5QC60,,1,40,31,3,6
2026-05-05 13:13:23,VU5QC60,,2,35,26,7,2
2026-05-05 13:13:23,VU5QC60,,3,4,0,4,0
2026-05-05 13:13:23,V6121A0,,0,27,27,0,0
2026-05-05 13:13:23,VTXQJ20,,0,22,16,2,4
2026-05-05 13:13:23,VTXQJ20,,1,27,19,6,2
2026-05-05 13:13:23,VTXQJ20,,2,42,24,14,4
2026-05-05 13:13:23,VJMHU60,,0,22,11,2,9
2026-05-05 13:13:23,VJMHU60,,1,14,9,3,2
2026-05-05 13:13:23,VP6IG60,,0,8,1,5,2
2026-05-05 13:13:23,VP6IG60,,1,45,34,4,7
2026-05-05 13:13:23,VP6IG60,,2,43,24,6,13
2026-05-05 13:13:23,VP6IG60,,3,6,1,0,5
2026-05-05 13:13:23,VP6IG60,,4,43,31,6,6
2026-05-05 13:13:23,VP6IG60,,5,51,25,19,7
2026-05-05 13:13:23,VGIA660,,0,9,6,0,3
2026-05-05 13:13:23,VGIA660,,1,8,4,1,3
2026-05-05 13:13:23,VSKTL00,,0,31,18,4,9
2026-05-05 13:13:23,VSKTL00,,1,47,30,4,13
2026-05-05 13:13:23,VSKTL00,,2,24,4,16,4
2026-05-05 13:13:23,VSKTL00,,3,30,18,11,1
2026-05-05 13:13:23,VSKTL00,,4,27,27,0,0
2026-05-05 13:13:23,VSKTL00,,5,25,21,4,0
2026-05-05 13:13:23,V52C1E0,,0,18,16,0,2
2026-05-05 13:13:23,VN0E0E2,,0,72,66,1,5
2026-05-05 13:13:23,VN0E0E2,,1,69,63,3,3
2026-05-05 13:13:23,VJDST20,,0,12,11,0,1
2026-05-05 13:13:23,VJDST20,,1,17,15,2,0
2026-05-05 13:13:23,VJDST20,,2,14,7,6,1
2026-05-05 13:13:23,V4031A0,,0,8,8,0,0
2026-05-05 13:13:23,VP6JY61,,0,30,23,6,1
2026-05-05 13:13:23,VP6JY61,,1,43,26,16,1
2026-05-05 13:13:23,VP6JY61,,2,20,5,14,1
2026-05-05 13:13:23,VP6JY60,,0,7,0,0,7
2026-05-05 13:13:23,VP6JY60,,1,43,33,7,3
2026-05-05 13:13:23,VP6JY60,,2,44,35,6,3
2026-05-05 13:13:23,VP6JY60,,3,8,1,0,7
2026-05-05 13:13:23,VP6JY60,,4,61,45,9,7
2026-05-05 13:13:23,VP6JY60,,5,65,29,22,14
2026-05-05 13:13:23,VP6JY60,,6,0,0,0,0
2026-05-05 13:13:23,V9FKW40,,0,2,2,0,0
2026-05-05 13:13:23,V9FKW40,,1,1,1,0,0
2026-05-05 13:13:23,VHJS620,,0,14,11,0,3
2026-05-05 13:13:23,VHJS620,,1,18,17,1,0
2026-05-05 13:13:23,VHJS620,,2,17,12,5,0
2026-05-05 13:13:23,VHJS620,,3,30,14,8,8
2026-05-05 13:13:23,VN0E0E0,,0,42,39,1,2
2026-05-05 13:13:23,VN0E0E1,,0,66,64,0,2
2026-05-05 13:13:23,VN0E0E1,,1,81,75,2,4
2026-05-05 13:13:23,VM64J20,,0,11,4,6,1
2026-05-05 13:13:23,VM64J20,,1,40,34,3,3
2026-05-05 13:13:23,VM64J20,,2,29,18,10,1
2026-05-05 13:13:23,VM64J20,,3,26,23,0,3
2026-05-05 13:13:23,VMDXF00,,0,21,18,1,2
2026-05-05 13:13:23,VMDXF00,,1,24,14,6,4
2026-05-05 13:13:23,VMDXF00,,2,8,3,4,1
2026-05-05 13:13:23,VMDXF00,,3,4,2,1,1
2026-05-05 13:13:23,VMDXF00,,4,22,20,0,2
2026-05-05 13:13:23,VMDXF00,,5,40,30,4,6
2026-05-05 13:13:23,VN9PZ60,,0,13,13,0,0
2026-05-05 13:13:23,VN9PZ60,,1,14,14,0,0
2026-05-05 13:13:23,VN9PZ60,,2,21,15,0,6
